设备号,统计时间,用户号,频道,回看开始时间,回看结束时间,回看时长.时.
10083,20170715,10881,翡翠台,2017/7/14 23:09,2017/7/15 0:10,0.1686
10083,20170720,10881,翡翠台,2017/7/20 0:44,2017/7/20 8:48,2
10083,20170720,10881,翡翠台,2017/7/20 0:44,2017/7/20 8:48,2
10083,20170720,10881,翡翠台,2017/7/20 0:44,2017/7/20 8:48,1.2569
10083,20170720,10881,中央2台-高清,2017/7/20 0:01,2017/7/20 0:43,0.6947
10083,20170720,10881,中央2台-高清,2017/7/19 19:26,2017/7/20 0:00,2
10083,20170720,10881,中央2台-高清,2017/7/19 19:26,2017/7/20 0:00,2
10083,20170720,10881,中央2台-高清,2017/7/19 19:26,2017/7/20 0:00,0.5542
10083,20170720,10881,中央2台-高清,2017/7/19 19:26,2017/7/20 0:00,0.0072
10083,20170720,10881,中央2台-高清,2017/7/20 17:49,2017/7/20 18:18,0.3114
10083,20170720,10881,中央2台-高清,2017/7/20 17:49,2017/7/20 18:18,0.1778
10083,20170720,10881,中央2台-高清,2017/7/20 17:46,2017/7/20 17:47,0.0239
10083,20170720,10881,翡翠台,2017/7/20 0:44,2017/7/20 8:48,0.8153
10083,20170720,10881,翡翠台,2017/7/20 0:44,2017/7/20 8:48,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,0.6356
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,0.7211
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,2
10083,20170723,10881,翡翠台,2017/7/23 0:16,2017/7/23 20:43,1.7289
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170723,10881,翡翠台,2017/7/22 1:37,2017/7/23 0:15,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,1.2792
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,0.4842
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170724,10881,翡翠台,2017/7/23 20:43,2017/7/24 18:29,2
10083,20170725,10881,翡翠台,2017/7/25 16:12,2017/7/25 16:40,0.4794
10083,20170725,10881,翡翠台,2017/7/25 16:42,2017/7/25 18:22,0.3731
10083,20170725,10881,翡翠台,2017/7/25 16:42,2017/7/25 18:22,1.2972
10083,20170726,10881,翡翠台,2017/7/26 12:26,2017/7/26 13:02,0.5986
10083,20170730,10881,翡翠台,2017/7/30 0:20,2017/7/30 1:13,0.8981
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,1.8725
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,1.9822
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170801,10881,翡翠台,2017/7/31 10:07,2017/8/1 7:58,2
10083,20170806,10881,翡翠台,2017/8/6 1:37,2017/8/6 2:33,0.5533
10083,20170806,10881,翡翠台,2017/8/6 1:37,2017/8/6 2:33,0.3761
10083,20170806,10881,翡翠台,2017/8/6 2:33,2017/8/6 2:34,0.0256
10083,20170806,10881,翡翠台,2017/8/6 0:39,2017/8/6 0:41,0.0306
10083,20170806,10881,翡翠台,2017/8/6 0:41,2017/8/6 1:37,0.9336
10083,20170807,10881,翡翠台,2017/8/6 22:27,2017/8/7 1:26,1.4489
10083,20170807,10881,翡翠台,2017/8/6 22:27,2017/8/7 1:26,1.5392
10083,20170815,10881,翡翠台,2017/8/15 17:23,2017/8/15 18:31,0.6106
10083,20170815,10881,翡翠台,2017/8/15 17:23,2017/8/15 18:31,0.5294
10083,20170816,10881,翡翠台,2017/8/16 18:08,2017/8/16 18:23,0.2442
10083,20170816,10881,翡翠台,2017/8/16 18:23,2017/8/16 18:54,0.5214
10083,20170817,10881,翡翠台,2017/8/17 0:14,2017/8/17 0:52,0.6242
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,2
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,2
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,2
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,2
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,0.4739
10083,20170818,10881,翡翠台,2017/8/18 1:12,2017/8/18 1:31,0.32
10083,20170818,10881,翡翠台,2017/8/18 1:31,2017/8/18 10:09,0.1514
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,0.92
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,2
10083,20170819,10881,翡翠台,2017/8/19 1:27,2017/8/19 16:55,0.5358
10083,20170819,10881,翡翠台,2017/8/19 1:15,2017/8/19 1:27,0.1994
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,1.9144
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,2
10083,20170821,10881,翡翠台,2017/8/21 8:57,2017/8/21 23:54,1.05
10083,20170822,10881,翡翠台,2017/8/22 1:01,2017/8/22 2:35,0.9689
10083,20170822,10881,翡翠台,2017/8/22 2:35,2017/8/22 9:27,1.4567
10083,20170822,10881,翡翠台,2017/8/22 2:35,2017/8/22 9:27,2
10083,20170822,10881,翡翠台,2017/8/22 2:35,2017/8/22 9:27,2
10083,20170822,10881,翡翠台,2017/8/22 2:35,2017/8/22 9:27,1.4019
10083,20170822,10881,翡翠台,2017/8/22 9:47,2017/8/22 10:06,0.1078
10083,20170822,10881,翡翠台,2017/8/22 9:47,2017/8/22 10:06,0.2058
10083,20170822,10881,翡翠台,2017/8/22 1:01,2017/8/22 2:35,0.5956
10083,20170923,10881,翡翠台,2017/9/23 0:46,2017/9/23 1:31,0.745
10083,20170923,10881,翡翠台,2017/9/23 1:30,2017/9/23 2:02,0.0458
10083,20170923,10881,翡翠台,2017/9/23 1:30,2017/9/23 2:02,0.4836
10083,20170923,10881,翡翠台,2017/9/23 0:03,2017/9/23 0:46,0.7219
10083,20170923,10881,翡翠台,2017/9/22 18:04,2017/9/23 0:03,2
10083,20170923,10881,翡翠台,2017/9/22 18:04,2017/9/23 0:03,2
10083,20170923,10881,翡翠台,2017/9/22 18:04,2017/9/23 0:03,1.9197
10083,20170923,10881,翡翠台,2017/9/22 18:04,2017/9/23 0:03,0.0506
10083,20170926,10881,翡翠台,2017/9/26 19:01,2017/9/26 21:55,1.9319
10083,20170926,10881,翡翠台,2017/9/26 19:01,2017/9/26 21:55,0.9828
10083,20170926,10881,翡翠台,2017/9/26 18:31,2017/9/26 19:00,0.4808
10083,20170926,10881,翡翠台,2017/9/26 18:23,2017/9/26 18:31,0.1347
10083,20170926,10881,翡翠台,2017/9/26 16:36,2017/9/26 18:23,0.39
10083,20170926,10881,翡翠台,2017/9/26 16:36,2017/9/26 18:23,1.3919
10083,20170926,10881,翡翠台,2017/9/26 16:00,2017/9/26 16:36,0.6036
10083,20170927,10881,翡翠台,2017/9/27 0:58,2017/9/27 1:36,0.6292
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,0.1753
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,2
10083,20170927,10881,翡翠台,2017/9/27 1:36,2017/9/27 20:10,0.3919
10083,20170927,10881,翡翠台,2017/9/27 0:19,2017/9/27 0:58,0.6542
10083,20170927,10881,翡翠台,2017/9/27 0:11,2017/9/27 0:18,0.1172
10083,20170927,10881,翡翠台,2017/9/26 21:55,2017/9/27 0:10,2
10083,20170927,10881,翡翠台,2017/9/26 21:55,2017/9/27 0:10,0.0678
10083,20170927,10881,翡翠台,2017/9/26 21:55,2017/9/27 0:10,0.1786
10083,20170928,10881,翡翠台,2017/9/28 16:41,2017/9/28 17:04,0.3831
10083,20170928,10881,翡翠台,2017/9/28 17:04,2017/9/28 18:41,0.6919
10083,20170928,10881,翡翠台,2017/9/28 17:04,2017/9/28 18:41,0.9181
10083,20170929,10881,翡翠台,2017/9/29 13:42,2017/9/29 13:55,0.2092
10083,20170929,10881,翡翠台,2017/9/29 13:55,2017/9/29 14:37,0.6194
10083,20170929,10881,翡翠台,2017/9/29 13:55,2017/9/29 14:37,0.075
10083,20170929,10881,翡翠台,2017/9/29 13:38,2017/9/29 13:43,0.0764
10083,20170930,10881,翡翠台,2017/9/30 14:27,2017/9/30 15:26,0.975
10087,20170705,10670,翡翠台,2017/7/5 15:58,2017/7/5 16:21,0.3636
10087,20170705,10670,翡翠台,2017/7/5 15:58,2017/7/5 16:21,0.0319
10087,20170705,10670,翡翠台,2017/7/5 15:51,2017/7/5 15:53,0.0297
10087,20170705,10670,翡翠台,2017/7/5 14:17,2017/7/5 14:38,0.3542
10087,20170705,10670,翡翠台,2017/7/5 10:37,2017/7/5 11:01,0.3961
10087,20170705,10670,翡翠台,2017/7/5 10:13,2017/7/5 10:36,0.3897
10087,20170706,10670,翡翠台,2017/7/6 14:19,2017/7/6 14:44,0.4167
10087,20170708,10670,翡翠台,2017/7/8 21:37,2017/7/8 21:54,0.2769
10087,20170708,10670,翡翠台,2017/7/8 20:53,2017/7/8 21:20,0.4369
10087,20170708,10670,翡翠台,2017/7/8 20:50,2017/7/8 20:52,0.0331
10087,20170708,10670,翡翠台,2017/7/8 20:21,2017/7/8 20:41,0.3444
10087,20170708,10670,翡翠台,2017/7/8 19:57,2017/7/8 20:20,0.3339
10087,20170708,10670,翡翠台,2017/7/8 19:57,2017/7/8 20:20,0.0406
10087,20170709,10670,翡翠台,2017/7/9 20:44,2017/7/9 21:07,0.3786
10087,20170709,10670,翡翠台,2017/7/9 19:19,2017/7/9 19:54,0.5692
10087,20170709,10670,翡翠台,2017/7/9 19:09,2017/7/9 19:19,0.1722
10087,20170709,10670,翡翠台,2017/7/9 20:28,2017/7/9 20:44,0.2583
10087,20170709,10670,翡翠台,2017/7/9 18:21,2017/7/9 18:22,0.0172
10087,20170709,10670,翡翠台,2017/7/9 18:24,2017/7/9 19:09,0.7444
10087,20170710,10670,翡翠台,2017/7/10 10:14,2017/7/10 10:16,0.0361
10087,20170710,10670,南方影视,2017/7/10 10:55,2017/7/10 11:37,0.7008
10087,20170710,10670,南方影视,2017/7/10 10:47,2017/7/10 10:50,0.0478
10087,20170710,10670,翡翠台,2017/7/10 9:22,2017/7/10 9:32,0.1739
10087,20170710,10670,翡翠台,2017/7/10 8:42,2017/7/10 9:22,0.6592
10087,20170713,10670,翡翠台,2017/7/13 13:12,2017/7/13 13:58,0.7631
10087,20170713,10670,翡翠台,2017/7/13 10:43,2017/7/13 11:01,0.3089
10087,20170713,10670,翡翠台,2017/7/13 10:38,2017/7/13 10:41,0.0525
10087,20170714,10670,翡翠台,2017/7/14 14:13,2017/7/14 14:37,0.405
10087,20170716,10670,翡翠台,2017/7/16 13:12,2017/7/16 13:55,0.7189
10087,20170717,10670,翡翠台,2017/7/17 20:05,2017/7/17 20:53,0.7861
10087,20170717,10670,翡翠台,2017/7/17 20:00,2017/7/17 20:02,0.0314
10087,20170719,10670,翡翠台,2017/7/19 14:31,2017/7/19 15:26,0.915
10087,20170722,10670,广东珠江,2017/7/22 20:47,2017/7/22 21:29,0.6903
10087,20170722,10670,广东珠江,2017/7/22 20:06,2017/7/22 20:46,0.6619
10087,20170722,10670,翡翠台,2017/7/22 15:27,2017/7/22 15:37,0.1736
10087,20170722,10670,翡翠台,2017/7/22 14:35,2017/7/22 14:45,0.1783
10087,20170722,10670,翡翠台,2017/7/22 15:37,2017/7/22 15:50,0.2161
10087,20170722,10670,翡翠台,2017/7/22 15:02,2017/7/22 15:14,0.1953
10087,20170722,10670,翡翠台,2017/7/22 15:14,2017/7/22 15:27,0.2081
10087,20170722,10670,翡翠台,2017/7/22 14:25,2017/7/22 14:35,0.1622
10087,20170722,10670,翡翠台,2017/7/22 14:02,2017/7/22 14:23,0.3492
10087,20170722,10670,翡翠台,2017/7/22 13:59,2017/7/22 14:02,0.0458
10087,20170722,10670,翡翠台,2017/7/22 13:59,2017/7/22 14:02,0.0147
10087,20170722,10670,翡翠台,2017/7/22 13:36,2017/7/22 13:57,0.3531
10087,20170723,10670,翡翠台,2017/7/23 11:50,2017/7/23 12:01,0.1586
10087,20170723,10670,翡翠台,2017/7/23 12:50,2017/7/23 13:47,0.9481
10087,20170723,10670,翡翠台,2017/7/23 12:01,2017/7/23 12:49,0.7975
10087,20170723,10670,翡翠台,2017/7/23 11:15,2017/7/23 11:50,0.5864
10087,20170723,10670,翡翠台,2017/7/23 19:57,2017/7/23 19:58,0.0253
10087,20170723,10670,翡翠台,2017/7/23 19:29,2017/7/23 19:32,0.0436
10087,20170723,10670,翡翠台,2017/7/23 13:52,2017/7/23 14:33,0.5506
10087,20170723,10670,翡翠台,2017/7/23 13:52,2017/7/23 14:33,0.1325
10087,20170723,10670,翡翠台,2017/7/23 11:50,2017/7/23 12:01,0.0169
10087,20170727,10670,翡翠台,2017/7/27 12:19,2017/7/27 12:29,0.1697
10087,20170727,10670,翡翠台,2017/7/27 12:03,2017/7/27 12:19,0.2575
10087,20170727,10670,翡翠台,2017/7/27 12:29,2017/7/27 12:40,0.1867
10087,20170727,10670,翡翠台,2017/7/27 12:40,2017/7/27 12:49,0.1517
10087,20170729,10670,翡翠台,2017/7/29 20:53,2017/7/29 21:14,0.3414
10087,20170729,10670,翡翠台,2017/7/29 20:33,2017/7/29 20:34,0.0186
10087,20170729,10670,翡翠台,2017/7/29 20:34,2017/7/29 20:53,0.3044
10087,20170729,10670,翡翠台,2017/7/29 21:15,2017/7/29 21:37,0.3678
10087,20170803,10670,翡翠台,2017/8/3 20:12,2017/8/3 21:37,1.4242
10087,20170803,10670,翡翠台,2017/8/3 18:34,2017/8/3 18:45,0.1828
10087,20170803,10670,翡翠台,2017/8/3 18:45,2017/8/3 19:18,0.5506
10087,20170806,10670,翡翠台,2017/8/6 15:37,2017/8/6 16:27,0.4514
10087,20170806,10670,翡翠台,2017/8/6 15:37,2017/8/6 16:27,0.3722
10087,20170806,10670,翡翠台,2017/8/6 15:26,2017/8/6 15:36,0.1694
10087,20170806,10670,翡翠台,2017/8/6 14:37,2017/8/6 15:00,0.3711
10087,20170806,10670,翡翠台,2017/8/6 15:01,2017/8/6 15:23,0.3542
10087,20170806,10670,翡翠台,2017/8/6 14:14,2017/8/6 14:36,0.3733
10087,20170808,10670,翡翠台,2017/8/8 20:53,2017/8/8 21:03,0.1733
10087,20170808,10670,翡翠台,2017/8/8 20:20,2017/8/8 20:53,0.5414
10087,20170811,10670,翡翠台,2017/8/11 16:00,2017/8/11 16:38,0.6286
10087,20170811,10670,翡翠台,2017/8/11 16:38,2017/8/11 16:49,0.1783
10087,20170811,10670,翡翠台,2017/8/11 14:19,2017/8/11 14:37,0.3019
10087,20170812,10670,翡翠台,2017/8/12 13:12,2017/8/12 13:56,0.7331
10087,20170817,10670,广东珠江,2017/8/17 14:01,2017/8/17 14:49,0.7908
10087,20170817,10670,翡翠台,2017/8/17 12:48,2017/8/17 13:32,0.7294
10087,20170817,10670,广东珠江,2017/8/17 13:54,2017/8/17 13:59,0.0711
10087,20170817,10670,翡翠台,2017/8/17 11:18,2017/8/17 11:53,0.5794
10087,20170817,10670,翡翠台,2017/8/17 10:10,2017/8/17 10:59,0.8161
10087,20170817,10670,翡翠台,2017/8/17 11:08,2017/8/17 11:18,0.1692
10087,20170817,10670,翡翠台,2017/8/17 11:07,2017/8/17 11:08,0.0233
10087,20170818,10670,翡翠台,2017/8/18 18:45,2017/8/18 19:30,0.7417
10087,20170818,10670,翡翠台,2017/8/18 13:56,2017/8/18 14:16,0.2831
10087,20170818,10670,翡翠台,2017/8/18 13:56,2017/8/18 14:16,0.065
10087,20170818,10670,翡翠台,2017/8/18 13:33,2017/8/18 13:56,0.3764
10087,20170818,10670,翡翠台,2017/8/18 12:47,2017/8/18 13:31,0.7325
10087,20170819,10670,翡翠台,2017/8/19 12:35,2017/8/19 13:20,0.7431
10087,20170819,10670,翡翠台,2017/8/19 12:12,2017/8/19 12:33,0.3661
10087,20170819,10670,翡翠台,2017/8/19 11:50,2017/8/19 12:10,0.1722
10087,20170819,10670,翡翠台,2017/8/19 11:50,2017/8/19 12:10,0.16
10087,20170819,10670,翡翠台,2017/8/19 11:20,2017/8/19 11:23,0.0617
10087,20170821,10670,翡翠台,2017/8/21 20:40,2017/8/21 21:23,0.7153
10087,20170821,10670,翡翠台,2017/8/21 14:13,2017/8/21 14:29,0.2636
10087,20170821,10670,翡翠台,2017/8/21 13:50,2017/8/21 14:03,0.0575
10087,20170821,10670,翡翠台,2017/8/21 13:50,2017/8/21 14:03,0.1631
10087,20170821,10670,翡翠台,2017/8/21 14:03,2017/8/21 14:13,0.1717
10087,20170821,10670,翡翠台,2017/8/21 13:39,2017/8/21 13:49,0.1689
10087,20170822,10670,翡翠台,2017/8/22 13:43,2017/8/22 14:24,0.4122
10087,20170822,10670,翡翠台,2017/8/22 13:43,2017/8/22 14:24,0.2708
10087,20170822,10670,翡翠台,2017/8/22 13:30,2017/8/22 13:43,0.2275
10087,20170823,10670,翡翠台,2017/8/23 13:00,2017/8/23 13:23,0.3953
10087,20170823,10670,翡翠台,2017/8/23 14:01,2017/8/23 14:12,0.1786
10087,20170823,10670,翡翠台,2017/8/23 13:25,2017/8/23 14:01,0.0261
10087,20170823,10670,翡翠台,2017/8/23 13:25,2017/8/23 14:01,0.5819
10087,20170823,10670,翡翠台,2017/8/23 12:37,2017/8/23 12:59,0.3636
10087,20170824,10670,翡翠台,2017/8/24 20:09,2017/8/24 20:21,0.2053
10087,20170824,10670,翡翠台,2017/8/24 20:21,2017/8/24 20:43,0.3556
10087,20170824,10670,翡翠台,2017/8/24 11:00,2017/8/24 11:20,0.3372
10087,20170824,10670,翡翠台,2017/8/24 10:57,2017/8/24 10:59,0.0197
10087,20170824,10670,翡翠台,2017/8/24 10:32,2017/8/24 10:53,0.3458
10087,20170825,10670,翡翠台,2017/8/25 14:19,2017/8/25 14:28,0.1528
10087,20170825,10670,翡翠台,2017/8/25 22:35,2017/8/25 22:39,0.0572
10087,20170825,10670,翡翠台,2017/8/25 22:45,2017/8/25 23:23,0.6261
10087,20170825,10670,翡翠台,2017/8/25 22:42,2017/8/25 22:44,0.0344
10087,20170825,10670,翡翠台,2017/8/25 13:57,2017/8/25 14:16,0.2822
10087,20170825,10670,翡翠台,2017/8/25 13:57,2017/8/25 14:16,0.0411
10087,20170826,10670,翡翠台,2017/8/26 20:05,2017/8/26 20:22,0.275
10087,20170826,10670,翡翠台,2017/8/26 20:31,2017/8/26 20:44,0.2103
10087,20170826,10670,翡翠台,2017/8/26 20:23,2017/8/26 20:31,0.1339
10087,20170831,10670,翡翠台,2017/8/31 14:15,2017/8/31 14:59,0.7311
10087,20170902,10670,翡翠台,2017/9/2 14:50,2017/9/2 14:54,0.0783
10087,20170902,10670,翡翠台,2017/9/2 14:43,2017/9/2 14:50,0.1094
10087,20170902,10670,翡翠台,2017/9/2 13:59,2017/9/2 14:42,0.7058
10087,20170902,10670,翡翠台,2017/9/2 13:59,2017/9/2 14:42,0.0142
10087,20170902,10670,翡翠台,2017/9/2 13:48,2017/9/2 13:52,0.0708
10087,20170902,10670,翡翠台,2017/9/2 13:27,2017/9/2 13:47,0.3292
10087,20170902,10670,翡翠台,2017/9/2 13:05,2017/9/2 13:22,0.2944
10087,20170902,10670,翡翠台,2017/9/2 13:04,2017/9/2 13:05,0.0214
10087,20170907,10670,翡翠台,2017/9/7 10:41,2017/9/7 11:21,0.6647
10087,20170907,10670,翡翠台,2017/9/7 12:45,2017/9/7 13:27,0.7064
10087,20170908,10670,翡翠台,2017/9/8 15:50,2017/9/8 16:10,0.1756
10087,20170908,10670,翡翠台,2017/9/8 15:50,2017/9/8 16:10,0.1578
10087,20170908,10670,翡翠台,2017/9/8 16:10,2017/9/8 16:37,0.4511
10087,20170908,10670,翡翠台,2017/9/8 14:30,2017/9/8 14:42,0.1919
10087,20170908,10670,翡翠台,2017/9/8 14:19,2017/9/8 14:30,0.1836
10087,20170908,10670,翡翠台,2017/9/8 13:30,2017/9/8 13:53,0.3833
10087,20170908,10670,翡翠台,2017/9/8 13:57,2017/9/8 14:19,0.3186
10087,20170908,10670,翡翠台,2017/9/8 13:57,2017/9/8 14:19,0.0372
10087,20170909,10670,翡翠台,2017/9/9 17:56,2017/9/9 18:37,0.6319
10087,20170909,10670,翡翠台,2017/9/9 17:56,2017/9/9 18:37,0.0597
10087,20170909,10670,翡翠台,2017/9/9 13:10,2017/9/9 13:33,0.3808
10087,20170909,10670,翡翠台,2017/9/9 10:12,2017/9/9 10:34,0.3542
10087,20170911,10670,翡翠台,2017/9/11 13:15,2017/9/11 13:17,0.0203
10087,20170911,10670,翡翠台,2017/9/11 13:17,2017/9/11 13:35,0.3106
10087,20170913,10670,翡翠台,2017/9/13 15:47,2017/9/13 15:59,0.2033
10087,20170913,10670,翡翠台,2017/9/13 15:59,2017/9/13 16:10,0.1728
10087,20170913,10670,翡翠台,2017/9/13 15:59,2017/9/13 16:10,0.0094
10087,20170913,10670,翡翠台,2017/9/13 13:48,2017/9/13 14:10,0.1806
10087,20170913,10670,翡翠台,2017/9/13 13:48,2017/9/13 14:10,0.1972
10087,20170913,10670,翡翠台,2017/9/13 14:10,2017/9/13 14:33,0.3756
10087,20170913,10670,翡翠台,2017/9/13 14:34,2017/9/13 14:57,0.3831
10087,20170913,10670,翡翠台,2017/9/13 13:21,2017/9/13 13:22,0.02
10087,20170913,10670,翡翠台,2017/9/13 13:23,2017/9/13 13:45,0.3603
10087,20170914,10670,翡翠台,2017/9/14 16:00,2017/9/14 16:43,0.7222
10087,20170914,10670,翡翠台,2017/9/14 13:54,2017/9/14 14:38,0.6372
10087,20170914,10670,翡翠台,2017/9/14 13:54,2017/9/14 14:38,0.0853
10087,20170914,10670,翡翠台,2017/9/14 13:11,2017/9/14 13:35,0.3903
10087,20170915,10670,翡翠台,2017/9/15 22:35,2017/9/15 22:52,0.2753
10087,20170915,10670,翡翠台,2017/9/15 22:53,2017/9/15 23:38,0.7492
10087,20170918,10670,翡翠台,2017/9/18 14:20,2017/9/18 15:01,0.6744
10087,20170918,10670,翡翠台,2017/9/18 13:42,2017/9/18 14:03,0.0611
10087,20170918,10670,翡翠台,2017/9/18 13:42,2017/9/18 14:03,0.2919
10087,20170918,10670,翡翠台,2017/9/18 13:20,2017/9/18 13:42,0.3736
10087,20170918,10670,翡翠台,2017/9/18 10:41,2017/9/18 10:51,0.1658
10087,20170918,10670,翡翠台,2017/9/18 11:02,2017/9/18 11:20,0.2906
10087,20170918,10670,翡翠台,2017/9/18 10:51,2017/9/18 11:01,0.1778
10087,20170921,10670,翡翠台,2017/9/21 10:44,2017/9/21 11:05,0.3433
10087,20170921,10670,翡翠台,2017/9/21 20:11,2017/9/21 20:25,0.2339
10087,20170921,10670,翡翠台,2017/9/21 19:42,2017/9/21 20:11,0.1994
10087,20170921,10670,翡翠台,2017/9/21 19:42,2017/9/21 20:11,0.2908
10087,20170921,10670,翡翠台,2017/9/21 13:32,2017/9/21 14:20,0.3361
10087,20170921,10670,翡翠台,2017/9/21 13:32,2017/9/21 14:20,0.4564
10087,20170921,10670,翡翠台,2017/9/21 12:45,2017/9/21 13:27,0.7011
